,ID_x,text,annotator,Not Determined,Equipment,Staff,Hygiene,Location,first_11,person,type,rating,first_7,ID_y
429,86,Fitness at Skalbakken in Vanløse Is a small super cozy gym where coffee and chat are drunk. Some new lines have been painted on the walls but the bathroom doors are still very worn out and ugly. New machines are really needed. They are very worn out. PureGym So a little investment needs to be made before it gets quite good.,0fe50f89-Veron.csv,0.0,-1.0,,-1.0,1.0,fitness at ,Veron,Fitness på Skalbakken i Vanløse Er et…,3.0,fitness,97.0
430,90,"Moving on just moves past the boyfriend moving cardsIt's impossible to be allowed to pay sign up for us payment service but emails with reminders are still coming, we can't call you and you don't cooperate.A shame you have more focus on your UK owner into us users.",0fe50f89-Veron.csv,-1.0,,-1.0,,,moving on j,Veron,Rykker på rykker bare forbi kæresten…,2.0,moving ,101.0
431,95,"Unfortunately, there are many machines that don't work, it's annoying and doesn't bother to come so often.",0fe50f89-Veron.csv,-1.0,-1.0,,,,unfortunate,Veron,Der er desværre mange maskiner der ikke…,3.0,unfortu,106.0
432,99,"I had my first training in SATS valby about 10 years ago, the equipment is to today's date pretty much the same as then, i.e. it's all pretty worn out, especially the cable racks.The sauna is also downgraded with quality over time, and there's generally ugly and there's smells, people are some pigs and it's not SATS to blame that there's sniffing and all snooping on the floor but is being cleaned in there every day?You might doubt that.The running machines, on the other hand, are really good, but it's also the only praise I have to the center right now. I've quit my subscription down there because I don't feel it't worth the money, it would have been cheaper, such about half price then I might have kept my subscription.",0fe50f89-Veron.csv,0.0,0.0,,-1.0,,i had my fi,Veron,SATS Valby,3.0,i had m,110.0
433,100,"I am incredibly satisfied with SATS! The staff always seems polite and welcoming, the center is clean and neat, and there is a good culture among users to respect 'public space'. The sauna is amazing, and the changing is always nice and clean. There are many different kinds of teams, and the team trainers seem extremely competent and present. My only criticism, however, goes on the waiting lists for the teams, often there are over 30 people on the waiting list for popular teams for several weeks out in the future, and it makes it difficult to plan your training. Especially when you are at the top of the waiting list an existing day and have to stay'ready' for if you get space. I am aware that it is not SATS' 'guilty', although it is just great that their team is so popular, but it is unfortunately rather impractical and small annoying for us, who just really want to grow a lot of Gravity.But everything in everything I am extremely satisfied!",0fe50f89-Veron.csv,1.0,,1.0,1.0,,i am incred,Veron,Jeg er utrolig tilfreds med SATS,4.0,i am in,111.0
434,102,"Love my morning at the mall, the smiling morning staff make the day a little better",0fe50f89-Veron.csv,1.0,,1.0,,,love my mor,Veron,Elsker mine morgenen i centret,4.0,love my,113.0
435,103,"Good atmosphere in Sats and numerous training possibilities, but it takes too long to repair and replace defective equipment.",0fe50f89-Veron.csv,0.0,-1.0,,,,good atmosp,Veron,God stemning i Sats  og et utal af…,3.0,good at,114.0
436,104,"I had a good training day today, initially I needed help checking in, it was solved quickly, and the training went as it should. The staff is super sweet and nice, and always helpful. I asked if we got the TV back on the cardio machines (treadmills and elliptical cross trainer) because I really miss it, but was told that it is not paid for, okay, so it is, but it misses everything else funker.",0fe50f89-Veron.csv,1.0,,1.0,,,i had a goo,Veron,Jeg havde en god træningsdag i dag,4.0,i had a,115.0
437,115,"Sats Glostrup.Maintenance of machines is under all criticism. Especially wrong in the spinning room, now there are at least 12 spinning bikes that don't work. This has been the status since I started up in May. Various standards on the bike computers, some old some newer (3 pieces.) it's too thin. Cold shower hasn't worked for 4 months. Always sweet and friendly staff:-)",0fe50f89-Veron.csv,0.0,-1.0,1.0,,,sats glostr,Veron,Sats Glostrup.,1.0,sats gl,126.0
438,118,Only one of the showers inside the women's dress had hot water so there was a queue for it. Please fix the others,0fe50f89-Veron.csv,-1.0,,,-1.0,,only one of,Veron,Dårlige brusere,3.0,only on,130.0
439,119,Very negative. Instructor on Saturday's boxing team Glostrup rate played so loud music that it is intolerable to sit on the exercise bike in adjacent locals. Instructor was asked if it was possible to turn down the music a bit as it is not possible to close doors to the room. It became a clear no if we had problems with this we could just contact customer service and complain. Instead she deliberately raised the music and had a party. We had to leave Sats as it was not possible to keep outParking the square is 150m. From the center there one could hear the music dunking,0fe50f89-Veron.csv,-1.0,,-1.0,,,very negati,Veron,EGO instruktør,1.0,very ne,131.0
440,126,"Have you just heard that you will remove the mats for yoga that is also used for real many other hours what you think about has in mind so far that many won't buy a mat to try an hour so don't bother it's not cheap to buy a mat when you remove bicycle shoe boxing gloves you chose me from I don't buy wild expensive shoes or boxing gloves to try and maybe find out it's not something for me so I've chosen it from without knowing about it and now we've come to the mats you can't be in all those hours without having to Where did ""We have everything for your training"" it's not run?What will the next thing be for us to have weights but or end with that bath after workouts or the hours being replaced by a screen with someone who is japping it through. It gets well enough downhill for Sats",0fe50f89-Veron.csv,-1.0,,,,,have you ju,Veron,Hvad bliver det næste selv have vægte med,1.0,have yo,140.0
441,152,"Play extension still doesn't work. Otherwise, things in the gym do work well. The staff is friendly and always greets. However, I'm unhappy with changing, bath and sauna. It's very dirty and disgusting. It doesn't smell good. The saun itself needs a look through. The glass door doesn't close so it doesn't get really hot. It's constantly humid in there and not a dry heat like it should be in a sauna. The wood bench is almost rotten and the bottom part is about to fall off with nails looking forward. Last time I was there was toilet paper on the floor underneath the bench and the floor was characterized by not having been cleaned for long. It's mildly disgusting and disgusting to use your facilities and the price taken into consideration for the fitness subscription with you vs. other offers it's not okay. I hope it's soon it's fixed. Vh Jeppe Jeppe Jeppe Jeppe.",0fe50f89-Veron.csv,0.0,,1.0,-1.0,,play extens,Veron,Sauna og bad er decideret ulækkert.,2.0,play ex,167.0
442,163,"We have just started and received a very friendly, personal reception. All equipment was tip, top. Looking forward to continuing to come SATS Køge, white city",0fe50f89-Veron.csv,1.0,1.0,1.0,,1.0,we have jus,Veron,Vi er lige startet og har fået en meget…,5.0,we have,178.0
443,164,People block the machines while they're sitting and staring in their phones.People aren't nice to make the machines run when they're done.,0fe50f89-Veron.csv,-1.0,,,,,people bloc,Veron,Folk spærre maskinerne imens de sidder…,4.0,people ,179.0
444,167,"Nice, clean and all you need",0fe50f89-Veron.csv,1.0,,,1.0,,"nice, clean",Veron,Nice,5.0,"nice, c",182.0
445,168,As usual - all good,0fe50f89-Veron.csv,1.0,,,,,as usual - ,Veron,As usual,4.0,as usua,183.0
446,171,Must pay for an extra month even though I quit my membership before the 1st in their shitty terms it says well hidden away that you are tied +1 month even if you quit before the 1st bad style,0fe50f89-Veron.csv,-1.0,,,,,must pay fo,Veron,Skal betale for en ekstra måned selvom…,1.0,must pa,186.0
447,179,"Good gym, good team instructorSats Gentofte and Majbrit Demant as instructor",0fe50f89-Veron.csv,1.0,,1.0,,,"good gym, g",Veron,Godt træningscenter,5.0,good gy,194.0
448,180,"After SATS, Nærum two months ago has hired a new daily manager, Thomas, Thomas has really put into practice the purity and structure of the Centre.Thomas went in from the first day and took over team training at Senior Functional when the director stopped at today's notice.He also set up a new team, STRAM UP, and runs these teams better and more educational than you have known through a membership in DK./SATS for the last 15 years.Imported rated the Nærum Centre 6 months ago to 3 stars.Good work! - Make sure to keep him!",0fe50f89-Veron.csv,1.0,,1.0,,,"after sats,",Veron,"SATS, NÆRUM",5.0,after s,195.0
449,195,I think door is a good training center. I just think you should be more obscene that there are some who train in their out footwear but it's not anywhere but all in all ok,0fe50f89-Veron.csv,0.0,,,,,i think doo,Veron,Jeg syntes dør er et godt trænings…,4.0,i think,210.0
450,205,"Professional advice, high quality machines for training, comfortable physical framework to train in...",0fe50f89-Veron.csv,1.0,1.0,1.0,,,professiona,Veron,Professionel rådgivning,4.0,profess,220.0
451,210,Lots of space and it's nice and clean,0fe50f89-Veron.csv,1.0,,,1.0,,lots of spa,Veron,PureGym Odense,5.0,lots of,4.0
452,212,Very nice 😉,0fe50f89-Veron.csv,1.0,,,,,very nice 😉,Veron,PureGym Odense,5.0,very ni,6.0
453,218,🤩,0fe50f89-Veron.csv,1.0,,,,,🤩,Veron,PureGym Odense,5.0,🤩,12.0
454,245,I love it,0fe50f89-Veron.csv,1.0,,,,,i love it,Veron,PureGym Odense,5.0,i love ,39.0
455,257,"An Unhygienic Coronavirus Petri Dish.

I have been working out in several Fitness world centers around Copenhagen, and when it comes to basic matters of hygiene, this center is the worst. I have visited the center a couple of times so what I describe here is not an outlier.

There is an extreme limited number cleaning liquid dispensers - usually 1 or 2 per large room

Nobody cleans their equipment after use. Nor does the staff encourage basic hygienic behavior.

I have not at any point seen any employees go about doing their cleaning routine.

I find this lack of responsibility astounding since we are in the middle of a hotspot in the middle of a pandemic. I have visited other fitness world centers that do take their responsibility seriously.",0fe50f89-Veron.csv,-1.0,,,-1.0,,an unhygien,Veron,PureGym Copenhagen,1.0,an unhy,51.0
456,260,"The gym is great, spacious and has everything, and the personel is friendly and helpful.

However, the gym members are often not aware at all of gym etiquette: sharing gym equipment, respecting common spaces to allow other users to access the equipment, or even being just nice and polite. It's happened to me that I asked a user if I could borrow the dumbbells for a quick set after he finished a set, to which he reacted angrily saying that they were his and I had to wait for him to be done. When expressing my surprise and thinking he was rude, he chased me to ask me angrily what he did wrong, he's using them, they're his, what's wrong with that? I tried to explain that I only needed them for one set as he was done with his, while he was resting, since there were no other available. To which he replied that I could go to the other end of the gym to get the same ones, and he does not see why he has to share them with me since he is using them. I trained with other weights, and after I finished my 3 sets, he was still not done with the weights. So, I could have waited a long time for him to be done. That's just one example among many others. Very often people train right in front of the dumbbells rack, admiring themselves in the mirror, hence occupying the whole area in front of the rack and not allowing anyone to pick dumbbells. Once I tried to explain, and just received an angry answer that he moved away so there was space, why am I making a problem? He didn't see any problem. But at this stage, I think it's just a problem of education and behaviour in common spaces, more than a lack of knowledge about gym etiquette.

Moreover, many users do not even respect the gym's clearly specified rules at all: no training with your bag in the gym, no outdoor shoes for training, using disposable shoe covers when entering the gym, or cleaning the equipment after use. Obviously, training during peak hours is a nightmare, and it is best to train when it is less crowded.",0fe50f89-Veron.csv,0.0,,1.0,,,the gym is ,Veron,PureGym Copenhagen,3.0,the gym,54.0
457,264,"Huge training space. Good quality classes. Would be great for me if instructor use a little bit of English too for the people who don't speak danish.
I like fitness world.",0fe50f89-Veron.csv,1.0,,1.0,,,huge traini,Veron,PureGym Copenhagen,5.0,huge tr,58.0
458,267,"The Studio is not in best Shape. As Many before me wrote: it’s very small, the devices are packed!! Could be a lot cleaner - especially the toilets.
But what bothered me most is the very little amount of training devices: Not a big selection to choose from and therefore missed a lot of my usual training equipment.
The biggest critique point for me is the age of the devices: they are all old, especially the Steppers on the second floor are A NIGHTMARE. Everything could be a lot more modern.
Also big critique: the staff literally has no idea about nothing. You get different info everywhere, they don’t know anything about the contracts or what info you need to sign up for a membership. Also found all of them to have a certain „annoyed“ attitude.
I am really truly disappointed in the Studio especially because from outside it gave such a nice impression.
Will go to another fitness world studio in the future and hope that the next one will be more modern and clean und the staff maybe a little more educated.",0fe50f89-Veron.csv,-1.0,-1.0,-1.0,-1.0,,the studio ,Veron,PureGym Copenhagen,1.0,the stu,61.0
459,268,"Watch out! In the mens changing rooms there are someone unscrewing the locks so they can open the lockers even if you have your own lock on.

This has been a big problem over the last year. And Fitness World do not inform you about this!!!!",0fe50f89-Veron.csv,-1.0,,,,,watch out! ,Veron,PureGym Copenhagen,2.0,watch o,62.0
460,273,"Go-to location.
Very spacious and always clean.
Staff are nice and helpful.
And overall atmosphere is very easy going yet focused and motivating :)

Check it out yourself though",0fe50f89-Veron.csv,1.0,,1.0,1.0,,go-to locat,Veron,PureGym Copenhagen,4.0,go-to l,67.0
461,278,"Never really too busy but it is quite small. Like alot of fitness worlds it could update the machines.
Generally its very clean, its one of the better fitness worlds.",0fe50f89-Veron.csv,0.0,-1.0,,1.0,,never reall,Veron,PureGym Copenhagen,4.0,never r,72.0
462,279,Gym has only very limited service times. Impossible to workout after this time if you only want to workout for a day.,0fe50f89-Veron.csv,-1.0,,,,,gym has onl,Veron,PureGym Copenhagen,1.0,gym has,73.0
463,284,"If you wish to pick up heavy things and put them down again in the ugliest building in town you've come to the right place. This place has it all! It's got infinite running things, stay-still-pedallers, heavy handles, pull ropes, hard-to-pick-up-if-you're-weak balls, make-your-life-difficult machines and hulahoops. All are kept well maintained and on a leash if necessary. According to rumors, there are also classes for different things but I don't know anything about that. Get the app,  it helps with stuff I've never used and looks nice.

*EDIT* I'm revoking a star for no longer being open 24 hours! I wanna lift at night! Otherwise, no change.",0fe50f89-Veron.csv,1.0,1.0,1.0,,,if you wish,Veron,PureGym Copenhagen,3.0,if you ,78.0
464,286,"Air conditioning is not turned on. Instead they put a couple of fans around the gym, which just move hot air around. Not super clean but I've been to worse places. Some machines are broken for weeks without maintenance.

Good thing is that people put the weights back",0fe50f89-Veron.csv,-1.0,-1.0,,-1.0,,air conditi,Veron,PureGym Copenhagen,3.0,air con,80.0
465,292,"Unfortunately this gym has been severely worsened by the “upgrade” in connection with the change to PureGym.
The machines (Matrix) are really bad and it seems that there’s less equipment too.
Will not be coming back.",0fe50f89-Veron.csv,-1.0,-1.0,,,,unfortunate,Veron,PureGym Copenhagen,1.0,unfortu,86.0
466,295,"Very nice gym with brand new machines. Very clean, paint is all new and staff is super nice.

Price is also great.",0fe50f89-Veron.csv,1.0,1.0,1.0,1.0,,very nice g,Veron,PureGym Copenhagen,5.0,very ni,89.0
467,297,"Jesus Christ..
this place needs a deep cleaning !!!!  The shower is full of spiderwebs, the mats were all very wet of sweat..

Be careful at the room were they do boxing the wood floor is very slippery

Not enough  hygge but:

Friendly employees !
Cool time at the boxing class!",0fe50f89-Veron.csv,0.0,,1.0,-1.0,,jesus chris,Veron,PureGym Copenhagen,1.0,jesus c,91.0
468,298,"I give 1 star more than #fitnessworld actually deserves for the great ""hold"" instructors. Otherwise it is a poor service fitness center that want to rip you off at every turn. I got a special offer when I signed up because it was FW birthday - ""All-in"" free for one month. It was the end of month and I did not get to use it at all. But to my big astonishment, it was an opt-in subscription service, so I was actually billed for the next month without even being notified beforehand! I cancelled it right away but I had to pay for that month anyway. So I used it a few times. And here comes the next surprise - again I was billed for the product I ""bought"" on top of my monthly fee.
I am asking, is that what a reputable fitness chain do? I doubt..",0fe50f89-Veron.csv,-1.0,,-1.0,,,i give 1 st,Veron,PureGym Copenhagen,2.0,i give ,92.0
469,299,"One of the better fitness worlds, nice and open, high ceilings, nice facilities.

Only thing that stopped it being 5 stars is the lack of cleanliness in the bathroom/shower areas sometimes",0fe50f89-Veron.csv,0.0,,,-1.0,,one of the ,Veron,PureGym Copenhagen,4.0,one of ,93.0
470,306,"Englandsvej, It's good and I enjoy training there with different machines BUT I didn't give 5 stars because we have to refill our water bottles from the toilet sink!
Hope they will make a separate place for water.",0fe50f89-Veron.csv,0.0,1.0,,-1.0,1.0,englandsvej,Veron,PureGym Copenhagen,3.0,england,100.0
471,307,"Yet another Fitness World center, which have been worsened by the PureGym-makeover.
Strenght training has been compressed into too little space and instead they added a lot of useless cardio equipment for amateurs. It’s becoming more and more clear that the latter is the clientele which PureGyms wants to cater to - not us, who consistently go to the gym +5 times a week.
It’s such a pity with this systematic destruction of the relatively few good gyms we have.",0fe50f89-Veron.csv,-1.0,,,,,yet another,Veron,PureGym Copenhagen,1.0,yet ano,101.0
472,314,"This place is great!
They have all you need and they're open 24 hours, if it was even a bit dirty it's because lazy members do not know how to behave! People working there are trainers and office staff they are not your slave and they are not there to clean you mess! But there is one thing that drives me crazy and I was trying to ignore it but it is a bit hard now... the music when the staff leaves. If any staff employee of FW is reading it, can you PLEASE contact the staff in this gym and asked them to when they leave at 8 PM maybe set some radio or some motivational music? There was this one day that the song got stuck it was play allllllllllll night long, the same one song, and it was not even a good one, and literally after 40 mins I left coz not even my headphones helped. And yesterday there was some country music. In general after 8 there is always ""not the best music"" and I think if it's like this I'd prefer to work out in silence.
But otherwise as I mentioned great place.",0fe50f89-Veron.csv,0.0,,1.0,,,this place ,Veron,PureGym Copenhagen,4.0,this pl,108.0
473,316,"A lot of young people go to this gym, and don't appreciate or follow gym etiquette. Often leaving weights where they use them, don't clean the machines after use and often sit for a long time looking at their phones. The gym is not staffed all the time and so no one tells these children to clean up after themselves.

Otherwise the gym is fine with modern and working machines. It can be a little cramped in some areas where the free weights are used, but this wouldn't be a problem if people were not so entitled and treated it like their personal gym.",0fe50f89-Veron.csv,0.0,1.0,,,,a lot of yo,Veron,PureGym Copenhagen,2.0,a lot o,110.0
474,317,"The average age of the members in this gym must be somewhere around 17/18 at the most. Its pretty close to a folkeskole, hence you'll find alot of kids and teenagers in this gym.They come in large groups and take all the space (in an already very small gym) by basically playing around, acting like they're at a playground.

Other than that, the gym is very dirty and messy (This is also due to most of these teenagers neither sanitizing/cleaning up after themselves) and the music is too loud as well as being very poorly choiced songs.",0fe50f89-Veron.csv,-1.0,,,-1.0,,the average,Veron,PureGym Copenhagen,1.0,the ave,111.0
475,323,"I'm shocked after reading reviews that are just 3 years old (urban gym) compared to today. Looks like it was a nice location some time ago. Since the last years the gym changed 3 times the owner. Now it's puregym and it's just disgusting. Staff (if someone is there, after 6 no one is working) is unfriendly and lazy, not motivated to help you at all. No introduction when I started there, no refund  after problems with the snack vending machines.

While heavy rain you can enjoy a shower from the roof. It's dirty as hell, everything sticks and it's disgusting to touch. And that's for all areas. Feels like the changing room is cleaned ones a week or less.

Most of the cardio machines are not working properly and cleaned max one time a day. It took 6 weeks to fix 3 bikes and 2 cross trainers. But still all of them have miss functions with the computer. To get the heart rate is a lottery and the rest of the numbers is also not working correctly. There is not even one digital clock in that gym, so smartphone or smartwatch is a must if numbers and timing is important.

If you want to take a class, good luck. There are just 2 offers at 3 dates in the week. But you pay for it.

I don't get why this location is one of the most expensive ones and I need to pay extra to train there. It's just scam and the worst gym I joined in the last 20 years.

So if you just move some irons and have lot's of experience it's totally fine to train with that old rubbish. With less experience and focus on different things you are totally lost.

The only good thing are the other people, most of them are friendly. The gym itself is just disgusting and not worth the money. That's just the review for that certain location.",0fe50f89-Veron.csv,-1.0,-1.0,-1.0,-1.0,,i'm shocked,Veron,PureGym Copenhagen,1.0,i'm sho,117.0
476,328,"Terrible.

They changes my membership 2 times without me telling to do so.
First time i has to pay a supplement of 100 dkk because a mistake of one of the brilliant guys working there.

Second time they set my main gym elsewhere, so today i had to pay 30dkk extra to go to the gym i usually go.

On top of that, the first mess they did was not fixed. It is impressive how Fitness World hire the brightest minds in Denmark.",0fe50f89-Veron.csv,-1.0,,-1.0,,,"terrible.

",Veron,PureGym Copenhagen,1.0,terribl,122.0
477,333,"I've worked out in three different gyms in Copenhagen and this one was clearly the worst. There aren't enough showers in the men's locker rooms and they are incredibly wastefull in water. Another low point is the door system letting you in the gym, which keeps denying you the entrance if you're not perfectly positioned inside the cabin - too much fuss for nothing. Also, there are many annoying teenagers that aren't there for serious training, they're loud and using the equipment for fun while other people want to go on with their workout.

Otherwise the amenities for the workout per se are good and various.",0fe50f89-Veron.csv,0.0,1.0,,-1.0,,i've worked,Veron,PureGym Copenhagen,3.0,i've wo,127.0
478,335,"I’ve been a member for 3 months, and I’ve got to say the new management is doing a great job. Clean, open and welcoming. Not too many machines, but plenty of room for circuit training.

CrossFit, cardio, stretching, body weight, running, free weights, and machines.",0fe50f89-Veron.csv,0.0,-1.0,1.0,1.0,,i’ve been a,Veron,PureGym Copenhagen,4.0,i’ve be,129.0
479,337,"I cannot comprehend how anyone could open a gym of this size without thinking about any ventilation or air conditioning whatsoever. Its humid, smelly, unpleasantly hot and always crowded… Not to mention that the distribution and number of equipment is terrible… Say good bye to bench press - you wont be able to find empty bench for you.
(But the staff is nice and kind)",0fe50f89-Veron.csv,0.0,-1.0,1.0,-1.0,,i cannot co,Veron,PureGym Copenhagen,1.0,i canno,131.0
480,339,"3,5*
Good location, close to metro station.
Employees are nice and helpful.
Gym is usually clean but very small and you spend some time just waiting for machines.
Recommend to check favourite times so you can avoid busy hours.

Ventilation is probably not existing and there are so many people who don’t follow gym’s rules.
The price (319dkk) is not matching to what you get.",0fe50f89-Veron.csv,0.0,,1.0,0.0,1.0,"3,5*
good l",Veron,PureGym Copenhagen,3.0,"3,5*
go",133.0
481,340,"STAY AWAY!!!
They got ALL my contact informations wrong. So I had no real way of paying my monthly subscription, be course I could not log in. HAhaha. Then they went all RKI on me. Agressive bunch.
I ended up just quitting, paying the bill and moving to a better gym that's more organized.",0fe50f89-Veron.csv,-1.0,,,,,stay away!!,Veron,PureGym Copenhagen,1.0,stay aw,134.0
482,342,"I'm foreigner and what I perceived from this gym it was:

Some of the staffs are incredible unprofessional.

Employees must be trained on which are the rules and procedures.

P.s. a bit of politeness would be appreciated

Thank you,

Steve",0fe50f89-Veron.csv,-1.0,,-1.0,,,i'm foreign,Veron,PureGym Copenhagen,1.0,i'm for,136.0
483,351,"It is an okay gym, some of the equipment are not working (like some of the treadmills), it has a decent variety of machines, there is some (limited) space for free weights and it does *not* offer classes.

Stuff is friendly, options of memberships are very limited. For example, you can't work out without starting a binding contract that states that when you stop the membership you'll have to pay the current + the next month. That's pretty strange as in another branch I could just pay for a week of use without any strings attached.

Other than that, you can surely do your workout here but it doesn't compare to other more central/maybe more expensive gyms.",0fe50f89-Veron.csv,0.0,0.0,1.0,,,it is an ok,Veron,PureGym Copenhagen,3.0,it is a,145.0
484,361,"In Copenhagen for 6 nights and my hotel had a terrible gym, so I searched for a nearby gym and found SATS. I found this gym to be great! It has just enough equipment to get in a good workout. I never had to wait for anything. The team was also super helpful with getting me day passes.",0fe50f89-Veron.csv,1.0,1.0,1.0,,,in copenhag,Veron,SATS gym in Copenhagen,5.0,in cope,155.0
485,362,"Newly nice renovated gym. Classy and has a nice view to the street. All the equipments, cardio machines and lockers in the room are brand new and nice. The men's shower room has only five compartment room compared to the old ones which have around eight. There is a sauna too. The voice echo from the women's bathroom loud as it gets and everyone from the men's room can hear everything. Not sure if the management have notice it. In comparison from other SATS gym this place relatively small.  Great location fitness center and accessible to public transport few minutes walking distance to the central station and Tivoli gardens.",0fe50f89-Veron.csv,1.0,1.0,,,1.0,newly nice ,Veron,SATS gym in Copenhagen,4.0,newly n,156.0
486,363,5-star rating for the second floor lounge. I was running around the park 630am and needed a bathroom and a coffee. SATS is perfect for just that. I didn’t try the gym. Neither do I see the point of paying for cardio machine when you are so close to a beautiful park in summertime.,0fe50f89-Veron.csv,1.0,,,,,5-star rati,Veron,SATS gym in Copenhagen,5.0,5-star ,157.0
487,366,"Probably, my favorite SATS in Copenhagen. You can enjoy the harbor view while you train. I would only like a couple of things to be improved: the ventilation in the treadmills area and the sauna. I think it’s a shame that the sauna is in such a bad condition if you compare to Copenhagen’s municipal swimming pools. But probably it’s customers fault, who put all kinds of liquids on the oven, which they are asked not to do.",0fe50f89-Veron.csv,0.0,,,-1.0,,"probably, m",Veron,SATS gym in Copenhagen,4.0,probabl,160.0
488,368,"The view is amazing. I am satisfied with the changing room cleanliness (although I usually go out of rush hour). The staff is also nice.
But where am I supposed to train? There is this small area for floor workouts where 2 people (max) fit, if doing jumping jacks, burpees or similar. No place to combine jumping, weights and floor exercises. You should also put a few pairs of small barbels upstairs, so I don't need to go to another universe to fetch pair of 3kg weights. It is also super hot inside, which is weird since it is below 0 degrees these days in Copenhagen. I was told that summer is unbearable. Air conditioning and a set of small weights on the second floor would be appreciated. thx :)",0fe50f89-Veron.csv,0.0,-1.0,1.0,0.0,,the view is,Veron,SATS gym in Copenhagen,3.0,the vie,162.0
489,373,"Not sure why this place has just a mediocre rating. It's very spacious, quality machines, great vibe, excellent customer service. Super clean, too. 💪",0fe50f89-Veron.csv,1.0,1.0,1.0,1.0,,not sure wh,Veron,SATS gym in Copenhagen,5.0,not sur,167.0
490,381,"Long time ago I’m trying to explain what i feel after subscribe myself in this place .

Horrible 😤
1 of all is not clean
2. All machines and divices are completely old old but very old and used . (Sometimes completely broked for a weeks)
3. All the time is busy is full u never can workout normally .
4. You cannot see with wich Weight u work
5. All this with the most expensive price in the city ? Really?!?!?
With 2 words: DONT SUBSCRIBE YOU HERE !",0fe50f89-Veron.csv,-1.0,-1.0,,-1.0,,long time a,Veron,SATS gym in Copenhagen,1.0,long ti,175.0
491,396,"Meget meget dårlig everything is broke and is not clean and is very bad very expensive, very bad to worse Fitness, icy ever in my life",0fe50f89-Veron.csv,-1.0,-1.0,,-1.0,,meget meget,Veron,SATS gym in Copenhagen,1.0,meget m,190.0
492,408,"I just canceled  my subscription at sats valby. The gymcenter changed from fitness.dk to sats and since then alot has happened. The price has gone up efven though is the same facilities and the latest months there has not been half of the facilities f.e sauna and showers, due to renovation. I can understand that there is a strive for keeping the gym in shape but its a really bad timing to bump up my subscription when I only can use half of the facilties. By the way, the facilties are still dirty.
-Servicewise : I've trained there for two years and never got a hi or bye, that should say something about their service",0fe50f89-Veron.csv,-1.0,,-1.0,-1.0,-1.0,i just canc,Veron,SATS gym in Copenhagen,1.0,i just ,202.0
493,441,"Very good price,very clean place always have promotions for new members I paid 299 kr for the membership and the firts month was free :)",0fe50f89-Veron.csv,1.0,,,1.0,,very good p,Veron,SATS gym in Copenhagen,5.0,very go,235.0
494,443,harassment and discrimination by the staf (Christine),0fe50f89-Veron.csv,-1.0,,-1.0,,,harassment ,Veron,SATS gym in Copenhagen,1.0,harassm,237.0
495,445,Way too small.. not enough machines and dirty. Practice experience,0fe50f89-Veron.csv,-1.0,-1.0,,-1.0,,way too sma,Veron,SATS gym in Copenhagen,2.0,way too,239.0
496,447,"Been to 40+ gyms around the world and this is one of the best. High quality equipment and they have everything you need.

Olympic lifting, all machines, booty area, functional fitness, delicious protein shakes.

Hagen at the reception is also very friendly. Owners please open this gym in Lisbon! 😀",0fe50f89-Veron.csv,1.0,1.0,1.0,,,been to 40+,Veron,gyms in Copenhagen,5.0,been to,241.0
497,465,"Was ordering a guest visit as I was considering changing to SHC. I was standing in the gym at Radisson and ringed the bell for around 10 - 15 minutes in the hours there is staffer without any service.

Would not recommend visiting when handling potential customers like that.",0fe50f89-Veron.csv,-1.0,,-1.0,,,was orderin,Veron,gyms in Copenhagen,1.0,was ord,259.0
498,488,"Werk it! Imagine a gym in a club or a club with a gym with some of the prettiest people who also happen to be easygoing and approachable. That’s Barry’s!

I had fun, I enjoyed some good tunes, and I got a workout.",0fe50f89-Veron.csv,1.0,,,,,werk it! im,Veron,gyms in Copenhagen,5.0,werk it,282.0
499,499,"Small for all the machines they’ve put in there. Smell of sweat due to bad AC.
Friendly staff though, and clean facilities.
Can be very crowded during holidays and weekends.",0fe50f89-Veron.csv,0.0,,1.0,0.0,,small for a,Veron,PureGym Aalborg,3.0,small f,293.0
500,504,"Despite having good machines and lovely physical space, the staff and customer service is unappealing. If you dont speak Danish, it is probable to get overcharged by mistake because some of the staff are not well-trained with the system besides having language barrier. I paid fee for extra months while my membership was supposedly on pause. They sent me bills without even sending me a notification about reactivation beforehand. At the end of the complicated way through the customer service, the result was: ""I understand you but sorry we cant do anything, you have to pay the money"". Yeah, this is sad to pay fee for months when you could have attended the gym but you were unaware.
That was by far my poorest experience of customer service in Denmark.",0fe50f89-Veron.csv,0.0,1.0,,-1.0,,despite hav,Veron,PureGym Aalborg,1.0,despite,298.0
501,505,"I train there. Not long ago they changed their machines which seem to be with less quality than the older ones.
If you want to train after work be aware that the place can be crowded. It is on convenient spot but due to that it can be also hard to finish your training on time.
It is clean and you can always clean the machines before and after usage.",0fe50f89-Veron.csv,0.0,-1.0,,1.0,,i train the,Veron,PureGym Aalborg,4.0,i train,299.0
502,513,"There are sometimes problems with groups of teenage boys who make noise, come in casual clothes, and are not there to train but to socialize and film videos for social media.

In addition, it is a center that is not too overcrowded, and has an OK amount of equipment for such a small center, and the surroundings are not too noisy as the premises are spread out.",0fe50f89-Veron.csv,0.0,1.0,,,,there are s,Veron,PureGym Aalborg,4.0,there a,307.0
